Region,País,Años,Sexo,25-29 Años,30-34 Años,N° de suicidios,G 25-29 Años,G 30-34 Años
Central and South America,Peru,2013,femenino,7.0,4.0,11.0,Generación Y,Generación X/Generación Y
Central and South America,Peru,2013,masculino,30.0,29.0,59.0,Generación Y,Generación X/Generación Y
Central and South America,Peru,2014,femenino,10.0,9.0,19.0,Generación Y,Generación X/Generación Y
Central and South America,Peru,2014,masculino,28.0,23.0,51.0,Generación Y,Generación X/Generación Y
Central and South America,Peru,2015,femenino,17.0,7.0,24.0,Generación Y,Generación X/Generación Y
Central and South America,Peru,2015,masculino,17.0,22.0,39.0,Generación Y,Generación X/Generación Y
Central and South America,Peru,2016,femenino,18.0,11.0,29.0,Generación Y,Generación Y
Central and South America,Peru,2016,masculino,40.0,25.0,65.0,Generación Y,Generación Y
Central and South America,Peru,2017,femenino,7.0,8.0,15.0,Generación Y,Generación Y
Central and South America,Peru,2017,masculino,43.0,27.0,70.0,Generación Y,Generación Y
Central and South America,Peru,2018,femenino,14.0,19.0,33.0,Generación Y,Generación Y
Central and South America,Peru,2018,masculino,41.0,31.0,72.0,Generación Y,Generación Y
Central and South America,Peru,2019,femenino,15.0,14.0,29.0,Generación Y,Generación Y
Central and South America,Peru,2019,masculino,44.0,26.0,70.0,Generación Y,Generación Y
Central and South America,Peru,2020,femenino,12.0,7.0,19.0,Generación Y,Generación Y
Central and South America,Peru,2020,masculino,38.0,31.0,69.0,Generación Y,Generación Y
Central and South America,Suriname,1971,femenino,1.0,0.0,1.0,Silenciosos/Boomers,Silenciosos
Central and South America,Suriname,1971,masculino,2.0,2.0,4.0,Silenciosos/Boomers,Silenciosos
Central and South America,Suriname,1975,femenino,1.0,2.0,3.0,Boomers,Silenciosos
Central and South America,Suriname,1975,masculino,3.0,1.0,4.0,Boomers,Silenciosos
Central and South America,Suriname,1976,femenino,2.0,3.0,5.0,Boomers,Silenciosos/Boomers
Central and South America,Suriname,1976,masculino,4.0,2.0,6.0,Boomers,Silenciosos/Boomers
Central and South America,Suriname,1977,masculino,0.0,2.0,2.0,Boomers,Silenciosos/Boomers
Central and South America,Suriname,1978,femenino,1.0,1.0,2.0,Boomers,Silenciosos/Boomers
Central and South America,Suriname,1978,masculino,3.0,3.0,6.0,Boomers,Silenciosos/Boomers
Central and South America,Suriname,1979,femenino,4.0,2.0,6.0,Boomers,Silenciosos/Boomers
Central and South America,Suriname,1979,masculino,3.0,2.0,5.0,Boomers,Silenciosos/Boomers
Central and South America,Suriname,1980,femenino,2.0,1.0,3.0,Boomers,Boomers
Central and South America,Suriname,1980,masculino,6.0,4.0,10.0,Boomers,Boomers
Central and South America,Suriname,1981,masculino,5.0,0.0,5.0,Boomers,Boomers
Central and South America,Suriname,1982,femenino,3.0,1.0,4.0,Boomers,Boomers
Central and South America,Suriname,1982,masculino,4.0,7.0,11.0,Boomers,Boomers
Central and South America,Suriname,1984,femenino,2.0,1.0,3.0,Boomers,Boomers
Central and South America,Suriname,1984,masculino,14.0,11.0,25.0,Boomers,Boomers
Central and South America,Suriname,1985,masculino,10.0,1.0,11.0,Boomers,Boomers
Central and South America,Suriname,1986,femenino,0.0,2.0,2.0,Boomers,Boomers
Central and South America,Suriname,1986,masculino,2.0,4.0,6.0,Boomers,Boomers
Central and South America,Suriname,1987,femenino,1.0,0.0,1.0,Boomers,Boomers
Central and South America,Suriname,1987,masculino,5.0,8.0,13.0,Boomers,Boomers
Central and South America,Suriname,1988,masculino,6.0,6.0,12.0,Boomers,Boomers
Central and South America,Suriname,1989,femenino,0.0,1.0,1.0,Boomers,Boomers
Central and South America,Suriname,1989,masculino,7.0,4.0,11.0,Boomers,Boomers
Central and South America,Suriname,1990,femenino,2.0,0.0,2.0,Boomers/Generación X,Boomers
Central and South America,Suriname,1990,masculino,5.0,3.0,8.0,Boomers/Generación X,Boomers
Central and South America,Suriname,1991,femenino,3.0,2.0,5.0,Boomers/Generación X,Boomers
Central and South America,Suriname,1991,masculino,10.0,5.0,15.0,Boomers/Generación X,Boomers
Central and South America,Suriname,1992,femenino,1.0,1.0,2.0,Boomers/Generación X,Boomers
Central and South America,Suriname,1992,masculino,4.0,7.0,11.0,Boomers/Generación X,Boomers
Central and South America,Suriname,1995,femenino,4.0,0.0,4.0,Generación X,Boomers/Generación X
Central and South America,Suriname,1995,masculino,8.0,6.0,14.0,Generación X,Boomers/Generación X
Central and South America,Suriname,1996,masculino,1.0,5.0,6.0,Generación X,Boomers/Generación X
Central and South America,Suriname,1997,femenino,2.0,1.0,3.0,Generación X,Boomers/Generación X
Central and South America,Suriname,1997,masculino,1.0,4.0,5.0,Generación X,Boomers/Generación X
Central and South America,Suriname,1997,Unknown,1.0,0.0,1.0,Generación X,Boomers/Generación X
Central and South America,Suriname,1998,femenino,4.0,0.0,4.0,Generación X,Boomers/Generación X
Central and South America,Suriname,1998,masculino,4.0,3.0,7.0,Generación X,Boomers/Generación X
Central and South America,Suriname,1999,femenino,1.0,1.0,2.0,Generación X,Generación X
Central and South America,Suriname,1999,masculino,5.0,4.0,9.0,Generación X,Generación X
Central and South America,Suriname,2000,femenino,5.0,1.0,6.0,Generación X,Generación X
Central and South America,Suriname,2000,masculino,6.0,5.0,11.0,Generación X,Generación X
Central and South America,Suriname,2001,femenino,1.0,4.0,5.0,Generación X,Generación X
Central and South America,Suriname,2001,masculino,14.0,7.0,21.0,Generación X,Generación X
Central and South America,Suriname,2002,femenino,0.0,5.0,5.0,Generación X,Generación X
Central and South America,Suriname,2002,masculino,7.0,8.0,15.0,Generación X,Generación X
Central and South America,Suriname,2003,femenino,4.0,2.0,6.0,Generación X,Generación X
Central and South America,Suriname,2003,masculino,12.0,8.0,20.0,Generación X,Generación X
Central and South America,Suriname,2004,femenino,1.0,0.0,1.0,Generación X,Generación X
Central and South America,Suriname,2004,masculino,4.0,4.0,8.0,Generación X,Generación X
Central and South America,Suriname,2005,femenino,2.0,2.0,4.0,Generación X,Generación X
Central and South America,Suriname,2005,masculino,8.0,10.0,18.0,Generación X,Generación X
Central and South America,Suriname,2006,femenino,1.0,5.0,6.0,Generación X,Generación X
Central and South America,Suriname,2006,masculino,11.0,5.0,16.0,Generación X,Generación X
Central and South America,Suriname,2007,femenino,5.0,1.0,6.0,Generación X/Generación Y,Generación X
Central and South America,Suriname,2007,masculino,13.0,11.0,24.0,Generación X/Generación Y,Generación X
Central and South America,Suriname,2008,femenino,4.0,0.0,4.0,Generación X/Generación Y,Generación X
Central and South America,Suriname,2008,masculino,11.0,12.0,23.0,Generación X/Generación Y,Generación X
Central and South America,Suriname,2009,femenino,2.0,2.0,4.0,Generación X/Generación Y,Generación X
Central and South America,Suriname,2009,masculino,4.0,14.0,18.0,Generación X/Generación Y,Generación X
Central and South America,Suriname,2010,femenino,5.0,2.0,7.0,Generación X/Generación Y,Generación X
Central and South America,Suriname,2010,masculino,8.0,11.0,19.0,Generación X/Generación Y,Generación X
Central and South America,Suriname,2011,femenino,4.0,2.0,6.0,Generación Y,Generación X
Central and South America,Suriname,2011,masculino,13.0,9.0,22.0,Generación Y,Generación X
Central and South America,Suriname,2012,femenino,4.0,2.0,6.0,Generación Y,Generación X/Generación Y
Central and South America,Suriname,2012,masculino,16.0,8.0,24.0,Generación Y,Generación X/Generación Y
Central and South America,Suriname,2013,femenino,4.0,5.0,9.0,Generación Y,Generación X/Generación Y
Central and South America,Suriname,2013,masculino,11.0,16.0,27.0,Generación Y,Generación X/Generación Y
Central and South America,Suriname,2014,femenino,3.0,7.0,10.0,Generación Y,Generación X/Generación Y
Central and South America,Suriname,2014,masculino,14.0,12.0,26.0,Generación Y,Generación X/Generación Y
Central and South America,Uruguay,1969,femenino,6.0,1.0,7.0,Silenciosos,Silenciosos
Central and South America,Uruguay,1969,masculino,9.0,15.0,24.0,Silenciosos,Silenciosos
Central and South America,Uruguay,1970,femenino,2.0,3.0,5.0,Silenciosos,Silenciosos
Central and South America,Uruguay,1970,masculino,13.0,14.0,27.0,Silenciosos,Silenciosos
Central and South America,Uruguay,1971,femenino,5.0,3.0,8.0,Silenciosos/Boomers,Silenciosos
Central and South America,Uruguay,1971,masculino,23.0,19.0,42.0,Silenciosos/Boomers,Silenciosos
Central and South America,Uruguay,1972,femenino,4.0,4.0,8.0,Silenciosos/Boomers,Silenciosos
Central and South America,Uruguay,1972,masculino,22.0,21.0,43.0,Silenciosos/Boomers,Silenciosos
Central and South America,Uruguay,1973,femenino,3.0,3.0,6.0,Silenciosos/Boomers,Silenciosos
Central and South America,Uruguay,1973,masculino,19.0,22.0,41.0,Silenciosos/Boomers,Silenciosos
Central and South America,Uruguay,1974,femenino,7.0,2.0,9.0,Silenciosos/Boomers,Silenciosos
Central and South America,Uruguay,1974,masculino,12.0,15.0,27.0,Silenciosos/Boomers,Silenciosos
Central and South America,Uruguay,1975,femenino,5.0,2.0,7.0,Boomers,Silenciosos
Central and South America,Uruguay,1975,masculino,22.0,14.0,36.0,Boomers,Silenciosos
Central and South America,Uruguay,1976,femenino,3.0,5.0,8.0,Boomers,Silenciosos/Boomers
Central and South America,Uruguay,1976,masculino,13.0,18.0,31.0,Boomers,Silenciosos/Boomers
Central and South America,Uruguay,1977,femenino,6.0,6.0,12.0,Boomers,Silenciosos/Boomers
Central and South America,Uruguay,1977,masculino,16.0,16.0,32.0,Boomers,Silenciosos/Boomers
Central and South America,Uruguay,1978,femenino,1.0,7.0,8.0,Boomers,Silenciosos/Boomers
Central and South America,Uruguay,1978,masculino,10.0,15.0,25.0,Boomers,Silenciosos/Boomers
Central and South America,Uruguay,1980,femenino,4.0,1.0,5.0,Boomers,Boomers
Central and South America,Uruguay,1980,masculino,10.0,7.0,17.0,Boomers,Boomers
Central and South America,Uruguay,1981,femenino,0.0,2.0,2.0,Boomers,Boomers
Central and South America,Uruguay,1981,masculino,13.0,7.0,20.0,Boomers,Boomers
Central and South America,Uruguay,1982,femenino,4.0,3.0,7.0,Boomers,Boomers
Central and South America,Uruguay,1982,masculino,19.0,15.0,34.0,Boomers,Boomers
Central and South America,Uruguay,1983,femenino,4.0,4.0,8.0,Boomers,Boomers
Central and South America,Uruguay,1983,masculino,22.0,23.0,45.0,Boomers,Boomers
Central and South America,Uruguay,1984,femenino,4.0,2.0,6.0,Boomers,Boomers
Central and South America,Uruguay,1984,masculino,20.0,19.0,39.0,Boomers,Boomers
Central and South America,Uruguay,1985,femenino,3.0,0.0,3.0,Boomers,Boomers
Central and South America,Uruguay,1985,masculino,14.0,16.0,30.0,Boomers,Boomers
Central and South America,Uruguay,1986,femenino,3.0,5.0,8.0,Boomers,Boomers
Central and South America,Uruguay,1986,masculino,8.0,13.0,21.0,Boomers,Boomers
Central and South America,Uruguay,1987,femenino,4.0,3.0,7.0,Boomers,Boomers
Central and South America,Uruguay,1987,masculino,7.0,8.0,15.0,Boomers,Boomers
Central and South America,Uruguay,1988,femenino,6.0,3.0,9.0,Boomers,Boomers
Central and South America,Uruguay,1988,masculino,14.0,19.0,33.0,Boomers,Boomers
Central and South America,Uruguay,1989,femenino,7.0,6.0,13.0,Boomers,Boomers
Central and South America,Uruguay,1989,masculino,21.0,12.0,33.0,Boomers,Boomers
Central and South America,Uruguay,1990,femenino,6.0,2.0,8.0,Boomers/Generación X,Boomers
Central and South America,Uruguay,1990,masculino,9.0,18.0,27.0,Boomers/Generación X,Boomers
Central and South America,Uruguay,1993,femenino,5.0,6.0,11.0,Boomers/Generación X,Boomers
Central and South America,Uruguay,1993,masculino,23.0,25.0,48.0,Boomers/Generación X,Boomers
Central and South America,Uruguay,1994,femenino,5.0,2.0,7.0,Generación X,Boomers
Central and South America,Uruguay,1994,masculino,33.0,26.0,59.0,Generación X,Boomers
Central and South America,Uruguay,1995,femenino,7.0,8.0,15.0,Generación X,Boomers/Generación X
Central and South America,Uruguay,1995,masculino,30.0,22.0,52.0,Generación X,Boomers/Generación X
Central and South America,Uruguay,1996,femenino,6.0,6.0,12.0,Generación X,Boomers/Generación X
Central and South America,Uruguay,1996,masculino,23.0,25.0,48.0,Generación X,Boomers/Generación X
Central and South America,Uruguay,1997,femenino,4.0,10.0,14.0,Generación X,Boomers/Generación X
Central and South America,Uruguay,1997,masculino,32.0,27.0,59.0,Generación X,Boomers/Generación X
Central and South America,Uruguay,1998,femenino,9.0,6.0,15.0,Generación X,Boomers/Generación X
Central and South America,Uruguay,1998,masculino,40.0,30.0,70.0,Generación X,Boomers/Generación X
Central and South America,Uruguay,1999,femenino,4.0,5.0,9.0,Generación X,Generación X
Central and South America,Uruguay,1999,masculino,31.0,17.0,48.0,Generación X,Generación X
Central and South America,Uruguay,2000,femenino,9.0,4.0,13.0,Generación X,Generación X
Central and South America,Uruguay,2000,masculino,30.0,30.0,60.0,Generación X,Generación X
Central and South America,Uruguay,2001,femenino,8.0,6.0,14.0,Generación X,Generación X
Central and South America,Uruguay,2001,masculino,25.0,19.0,44.0,Generación X,Generación X
Central and South America,Uruguay,2002,femenino,8.0,6.0,14.0,Generación X,Generación X
Central and South America,Uruguay,2002,masculino,36.0,46.0,82.0,Generación X,Generación X
Central and South America,Uruguay,2003,femenino,6.0,12.0,18.0,Generación X,Generación X
Central and South America,Uruguay,2003,masculino,36.0,27.0,63.0,Generación X,Generación X
Central and South America,Uruguay,2004,femenino,5.0,4.0,9.0,Generación X,Generación X
Central and South America,Uruguay,2004,masculino,32.0,33.0,65.0,Generación X,Generación X
Central and South America,Uruguay,2005,femenino,7.0,8.0,15.0,Generación X,Generación X
Central and South America,Uruguay,2005,masculino,33.0,33.0,66.0,Generación X,Generación X
Central and South America,Uruguay,2006,femenino,6.0,8.0,14.0,Generación X,Generación X
Central and South America,Uruguay,2006,masculino,34.0,30.0,64.0,Generación X,Generación X
Central and South America,Uruguay,2007,femenino,7.0,7.0,14.0,Generación X/Generación Y,Generación X
Central and South America,Uruguay,2007,masculino,39.0,27.0,66.0,Generación X/Generación Y,Generación X
Central and South America,Uruguay,2008,femenino,4.0,6.0,10.0,Generación X/Generación Y,Generación X
Central and South America,Uruguay,2008,masculino,42.0,22.0,64.0,Generación X/Generación Y,Generación X
Central and South America,Uruguay,2009,femenino,7.0,5.0,12.0,Generación X/Generación Y,Generación X
Central and South America,Uruguay,2009,masculino,36.0,43.0,79.0,Generación X/Generación Y,Generación X
Central and South America,Uruguay,2010,femenino,10.0,8.0,18.0,Generación X/Generación Y,Generación X
Central and South America,Uruguay,2010,masculino,40.0,37.0,77.0,Generación X/Generación Y,Generación X
Central and South America,Uruguay,2012,femenino,8.0,8.0,16.0,Generación Y,Generación X/Generación Y
Central and South America,Uruguay,2012,masculino,42.0,30.0,72.0,Generación Y,Generación X/Generación Y
Central and South America,Uruguay,2013,femenino,7.0,10.0,17.0,Generación Y,Generación X/Generación Y
Central and South America,Uruguay,2013,masculino,51.0,26.0,77.0,Generación Y,Generación X/Generación Y
Central and South America,Uruguay,2014,femenino,9.0,11.0,20.0,Generación Y,Generación X/Generación Y
Central and South America,Uruguay,2014,masculino,37.0,44.0,81.0,Generación Y,Generación X/Generación Y
Central and South America,Uruguay,2015,femenino,8.0,15.0,23.0,Generación Y,Generación X/Generación Y
Central and South America,Uruguay,2015,masculino,56.0,40.0,96.0,Generación Y,Generación X/Generación Y
Central and South America,Uruguay,2016,femenino,10.0,13.0,23.0,Generación Y,Generación Y
Central and South America,Uruguay,2016,masculino,47.0,50.0,97.0,Generación Y,Generación Y
Central and South America,Uruguay,2017,femenino,14.0,7.0,21.0,Generación Y,Generación Y
Central and South America,Uruguay,2017,masculino,42.0,54.0,96.0,Generación Y,Generación Y
Central and South America,Uruguay,2018,femenino,5.0,13.0,18.0,Generación Y,Generación Y
Central and South America,Uruguay,2018,masculino,44.0,42.0,86.0,Generación Y,Generación Y
Central and South America,Uruguay,2019,femenino,14.0,9.0,23.0,Generación Y,Generación Y
Central and South America,Uruguay,2019,masculino,61.0,36.0,97.0,Generación Y,Generación Y
Central and South America,Uruguay,2020,femenino,9.0,13.0,22.0,Generación Y,Generación Y
Central and South America,Uruguay,2020,masculino,68.0,59.0,127.0,Generación Y,Generación Y
Central and South America,Venezuela (Bolivarian Republic of),1969,femenino,22.0,14.0,36.0,Silenciosos,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1969,masculino,60.0,42.0,102.0,Silenciosos,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1970,femenino,21.0,16.0,37.0,Silenciosos,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1970,masculino,61.0,29.0,90.0,Silenciosos,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1971,femenino,20.0,16.0,36.0,Silenciosos/Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1971,masculino,51.0,31.0,82.0,Silenciosos/Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1972,femenino,17.0,16.0,33.0,Silenciosos/Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1972,masculino,48.0,43.0,91.0,Silenciosos/Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1973,femenino,9.0,8.0,17.0,Silenciosos/Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1973,masculino,64.0,44.0,108.0,Silenciosos/Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1974,femenino,18.0,14.0,32.0,Silenciosos/Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1974,masculino,53.0,36.0,89.0,Silenciosos/Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1975,femenino,15.0,8.0,23.0,Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1975,masculino,54.0,44.0,98.0,Boomers,Silenciosos
Central and South America,Venezuela (Bolivarian Republic of),1976,femenino,21.0,6.0,27.0,Boomers,Silenciosos/Boomers
Central and South America,Venezuela (Bolivarian Republic of),1976,masculino,56.0,35.0,91.0,Boomers,Silenciosos/Boomers
Central and South America,Venezuela (Bolivarian Republic of),1977,femenino,22.0,15.0,37.0,Boomers,Silenciosos/Boomers
Central and South America,Venezuela (Bolivarian Republic of),1977,masculino,57.0,34.0,91.0,Boomers,Silenciosos/Boomers
Central and South America,Venezuela (Bolivarian Republic of),1978,femenino,14.0,15.0,29.0,Boomers,Silenciosos/Boomers
Central and South America,Venezuela (Bolivarian Republic of),1978,masculino,59.0,33.0,92.0,Boomers,Silenciosos/Boomers
Central and South America,Venezuela (Bolivarian Republic of),1979,femenino,13.0,7.0,20.0,Boomers,Silenciosos/Boomers
Central and South America,Venezuela (Bolivarian Republic of),1979,masculino,63.0,36.0,99.0,Boomers,Silenciosos/Boomers
Central and South America,Venezuela (Bolivarian Republic of),1980,femenino,21.0,12.0,33.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1980,masculino,78.0,58.0,136.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1981,femenino,11.0,9.0,20.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1981,masculino,95.0,45.0,140.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1982,femenino,21.0,11.0,32.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1982,masculino,82.0,52.0,134.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1983,femenino,19.0,15.0,34.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1983,masculino,90.0,65.0,155.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1985,femenino,22.0,16.0,38.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1985,masculino,92.0,74.0,166.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1986,femenino,18.0,21.0,39.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1986,masculino,98.0,64.0,162.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1987,femenino,13.0,12.0,25.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1987,masculino,83.0,63.0,146.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1988,femenino,17.0,19.0,36.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1988,masculino,85.0,81.0,166.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1989,femenino,18.0,28.0,46.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1989,masculino,109.0,85.0,194.0,Boomers,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1990,femenino,28.0,16.0,44.0,Boomers/Generación X,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1990,masculino,102.0,101.0,203.0,Boomers/Generación X,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1992,femenino,15.0,18.0,33.0,Boomers/Generación X,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1992,masculino,114.0,92.0,206.0,Boomers/Generación X,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1993,femenino,18.0,18.0,36.0,Boomers/Generación X,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1993,masculino,125.0,83.0,208.0,Boomers/Generación X,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1994,femenino,20.0,20.0,40.0,Generación X,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1994,masculino,108.0,102.0,210.0,Generación X,Boomers
Central and South America,Venezuela (Bolivarian Republic of),1996,femenino,20.0,23.0,43.0,Generación X,Boomers/Generación X
Central and South America,Venezuela (Bolivarian Republic of),1996,masculino,111.0,93.0,204.0,Generación X,Boomers/Generación X
Central and South America,Venezuela (Bolivarian Republic of),1997,femenino,19.0,12.0,31.0,Generación X,Boomers/Generación X
Central and South America,Venezuela (Bolivarian Republic of),1997,masculino,127.0,107.0,234.0,Generación X,Boomers/Generación X
Central and South America,Venezuela (Bolivarian Republic of),1998,femenino,18.0,19.0,37.0,Generación X,Boomers/Generación X
Central and South America,Venezuela (Bolivarian Republic of),1998,masculino,121.0,112.0,233.0,Generación X,Boomers/Generación X
Central and South America,Venezuela (Bolivarian Republic of),1999,femenino,24.0,17.0,41.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),1999,masculino,153.0,128.0,281.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2000,femenino,19.0,17.0,36.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2000,masculino,151.0,136.0,287.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2001,femenino,29.0,21.0,50.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2001,masculino,137.0,128.0,265.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2002,femenino,23.0,26.0,49.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2002,masculino,156.0,94.0,250.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2003,femenino,19.0,25.0,44.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2003,masculino,136.0,78.0,214.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2004,femenino,21.0,21.0,42.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2004,masculino,114.0,85.0,199.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2005,femenino,17.0,14.0,31.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2005,masculino,109.0,94.0,203.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2006,femenino,15.0,8.0,23.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2006,masculino,93.0,83.0,176.0,Generación X,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2007,femenino,15.0,13.0,28.0,Generación X/Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2007,masculino,100.0,85.0,185.0,Generación X/Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2008,femenino,14.0,10.0,24.0,Generación X/Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2008,masculino,110.0,71.0,181.0,Generación X/Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2009,femenino,14.0,15.0,29.0,Generación X/Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2009,masculino,79.0,68.0,147.0,Generación X/Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2010,femenino,17.0,14.0,31.0,Generación X/Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2010,masculino,82.0,74.0,156.0,Generación X/Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2011,femenino,11.0,9.0,20.0,Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2011,masculino,77.0,59.0,136.0,Generación Y,Generación X
Central and South America,Venezuela (Bolivarian Republic of),2012,femenino,5.0,15.0,20.0,Generación Y,Generación X/Generación Y
Central and South America,Venezuela (Bolivarian Republic of),2012,masculino,72.0,51.0,123.0,Generación Y,Generación X/Generación Y
Central and South America,Venezuela (Bolivarian Republic of),2013,femenino,15.0,6.0,21.0,Generación Y,Generación X/Generación Y
Central and South America,Venezuela (Bolivarian Republic of),2013,masculino,59.0,61.0,120.0,Generación Y,Generación X/Generación Y
Central and South America,Venezuela (Bolivarian Republic of),2014,femenino,9.0,12.0,21.0,Generación Y,Generación X/Generación Y
Central and South America,Venezuela (Bolivarian Republic of),2014,masculino,58.0,48.0,106.0,Generación Y,Generación X/Generación Y
Central and South America,Venezuela (Bolivarian Republic of),2015,femenino,7.0,7.0,14.0,Generación Y,Generación X/Generación Y
Central and South America,Venezuela (Bolivarian Republic of),2015,masculino,45.0,30.0,75.0,Generación Y,Generación X/Generación Y
Central and South America,Venezuela (Bolivarian Republic of),2016,femenino,18.0,10.0,28.0,Generación Y,Generación Y
Central and South America,Venezuela (Bolivarian Republic of),2016,masculino,61.0,47.0,108.0,Generación Y,Generación Y
Europe,Albania,1987,femenino,2.0,2.0,4.0,Boomers,Boomers
Europe,Albania,1987,masculino,5.0,4.0,9.0,Boomers,Boomers
Europe,Albania,1988,femenino,2.0,3.0,5.0,Boomers,Boomers
Europe,Albania,1988,masculino,3.0,2.0,5.0,Boomers,Boomers
Europe,Albania,1989,femenino,2.0,0.0,2.0,Boomers,Boomers
Europe,Albania,1989,masculino,13.0,5.0,18.0,Boomers,Boomers
Europe,Albania,1992,femenino,2.0,2.0,4.0,Boomers/Generación X,Boomers
Europe,Albania,1992,masculino,3.0,4.0,7.0,Boomers/Generación X,Boomers
Europe,Albania,1993,femenino,4.0,3.0,7.0,Boomers/Generación X,Boomers
Europe,Albania,1993,masculino,6.0,3.0,9.0,Boomers/Generación X,Boomers
Europe,Albania,1994,femenino,1.0,3.0,4.0,Generación X,Boomers
Europe,Albania,1994,masculino,4.0,2.0,6.0,Generación X,Boomers
Europe,Albania,1995,femenino,5.0,2.0,7.0,Generación X,Boomers/Generación X
Europe,Albania,1995,masculino,8.0,5.0,13.0,Generación X,Boomers/Generación X
Europe,Albania,1996,femenino,4.0,6.0,10.0,Generación X,Boomers/Generación X
Europe,Albania,1996,masculino,12.0,2.0,14.0,Generación X,Boomers/Generación X
Europe,Albania,1997,femenino,11.0,5.0,16.0,Generación X,Boomers/Generación X
Europe,Albania,1997,masculino,17.0,19.0,36.0,Generación X,Boomers/Generación X
Europe,Albania,1998,femenino,8.0,2.0,10.0,Generación X,Boomers/Generación X
Europe,Albania,1998,masculino,15.0,11.0,26.0,Generación X,Boomers/Generación X
Europe,Albania,1999,femenino,7.0,6.0,13.0,Generación X,Generación X
Europe,Albania,1999,masculino,8.0,11.0,19.0,Generación X,Generación X
