Region,País,Años,Sexo,15-19 Años,20-24 Años,N° de suicidios,G 15-19 Años,G 20-24 Años
Africa,South Africa,2014,masculino,36.0,90.0,126.0,Generación Y/Generación Z,Generación Y
Africa,South Africa,2015,femenino,23.0,11.0,34.0,Generación Y/Generación Z,Generación Y
Africa,South Africa,2015,masculino,26.0,64.0,90.0,Generación Y/Generación Z,Generación Y
Africa,South Africa,2015,Unknown,0.0,1.0,1.0,Generación Y/Generación Z,Generación Y
Africa,South Africa,2016,femenino,20.0,11.0,31.0,Generación Z,Generación Y
Africa,South Africa,2016,masculino,29.0,70.0,99.0,Generación Z,Generación Y
Africa,South Africa,2017,femenino,20.0,12.0,32.0,Generación Z,Generación Y/Generación Z
Africa,South Africa,2017,masculino,14.0,40.0,54.0,Generación Z,Generación Y/Generación Z
Africa,South Africa,2018,femenino,17.0,13.0,30.0,Generación Z,Generación Y/Generación Z
Africa,South Africa,2018,masculino,19.0,39.0,58.0,Generación Z,Generación Y/Generación Z
Asia,Armenia,1981,femenino,2.0,3.0,5.0,Boomers/Generación X,Boomers
Asia,Armenia,1981,masculino,2.0,5.0,7.0,Boomers/Generación X,Boomers
Asia,Armenia,1982,masculino,4.0,2.0,6.0,Boomers/Generación X,Boomers
Asia,Armenia,1985,femenino,0.0,4.0,4.0,Generación X,Boomers/Generación X
Asia,Armenia,1985,masculino,2.0,1.0,3.0,Generación X,Boomers/Generación X
Asia,Armenia,1986,femenino,3.0,2.0,5.0,Generación X,Boomers/Generación X
Asia,Armenia,1986,masculino,0.0,1.0,1.0,Generación X,Boomers/Generación X
Asia,Armenia,1987,femenino,0.0,2.0,2.0,Generación X,Boomers/Generación X
Asia,Armenia,1987,masculino,1.0,5.0,6.0,Generación X,Boomers/Generación X
Asia,Armenia,1988,femenino,1.0,3.0,4.0,Generación X,Boomers/Generación X
Asia,Armenia,1988,masculino,1.0,6.0,7.0,Generación X,Boomers/Generación X
Asia,Armenia,1989,femenino,0.0,1.0,1.0,Generación X,Generación X
Asia,Armenia,1989,masculino,7.0,7.0,14.0,Generación X,Generación X
Asia,Armenia,1990,femenino,1.0,2.0,3.0,Generación X,Generación X
Asia,Armenia,1990,masculino,6.0,4.0,10.0,Generación X,Generación X
Asia,Armenia,1991,masculino,4.0,2.0,6.0,Generación X,Generación X
Asia,Armenia,1992,femenino,0.0,1.0,1.0,Generación X,Generación X
Asia,Armenia,1992,masculino,3.0,6.0,9.0,Generación X,Generación X
Asia,Armenia,1993,femenino,1.0,2.0,3.0,Generación X,Generación X
Asia,Armenia,1993,masculino,4.0,3.0,7.0,Generación X,Generación X
Asia,Armenia,1994,femenino,1.0,3.0,4.0,Generación X,Generación X
Asia,Armenia,1994,masculino,2.0,4.0,6.0,Generación X,Generación X
Asia,Armenia,1995,femenino,1.0,2.0,3.0,Generación X,Generación X
Asia,Armenia,1995,masculino,2.0,8.0,10.0,Generación X,Generación X
Asia,Armenia,1996,femenino,0.0,1.0,1.0,Generación X,Generación X
Asia,Armenia,1996,masculino,2.0,2.0,4.0,Generación X,Generación X
Asia,Armenia,1997,masculino,2.0,2.0,4.0,Generación X/Generación Y,Generación X
Asia,Armenia,1998,masculino,2.0,2.0,4.0,Generación X/Generación Y,Generación X
Asia,Armenia,1999,masculino,3.0,3.0,6.0,Generación X/Generación Y,Generación X
Asia,Armenia,2000,masculino,3.0,3.0,6.0,Generación X/Generación Y,Generación X
Asia,Armenia,2001,masculino,2.0,2.0,4.0,Generación Y,Generación X
Asia,Armenia,2002,femenino,1.0,0.0,1.0,Generación Y,Generación X/Generación Y
Asia,Armenia,2002,masculino,2.0,3.0,5.0,Generación Y,Generación X/Generación Y
Asia,Armenia,2003,masculino,0.0,1.0,1.0,Generación Y,Generación X/Generación Y
Asia,Armenia,2006,masculino,2.0,8.0,10.0,Generación Y,Generación Y
Asia,Armenia,2007,femenino,2.0,1.0,3.0,Generación Y,Generación Y
Asia,Armenia,2007,masculino,3.0,4.0,7.0,Generación Y,Generación Y
Asia,Armenia,2008,femenino,0.0,1.0,1.0,Generación Y,Generación Y
Asia,Armenia,2008,masculino,1.0,2.0,3.0,Generación Y,Generación Y
Asia,Armenia,2009,femenino,1.0,0.0,1.0,Generación Y,Generación Y
Asia,Armenia,2009,masculino,4.0,1.0,5.0,Generación Y,Generación Y
Asia,Armenia,2010,femenino,2.0,0.0,2.0,Generación Y,Generación Y
Asia,Armenia,2010,masculino,4.0,4.0,8.0,Generación Y,Generación Y
Asia,Armenia,2011,femenino,2.0,2.0,4.0,Generación Y,Generación Y
Asia,Armenia,2011,masculino,2.0,5.0,7.0,Generación Y,Generación Y
Asia,Armenia,2012,femenino,0.0,2.0,2.0,Generación Y/Generación Z,Generación Y
Asia,Armenia,2012,masculino,3.0,2.0,5.0,Generación Y/Generación Z,Generación Y
Asia,Armenia,2013,femenino,0.0,1.0,1.0,Generación Y/Generación Z,Generación Y
Asia,Armenia,2013,masculino,2.0,0.0,2.0,Generación Y/Generación Z,Generación Y
Asia,Armenia,2014,femenino,1.0,1.0,2.0,Generación Y/Generación Z,Generación Y
Asia,Armenia,2014,masculino,0.0,3.0,3.0,Generación Y/Generación Z,Generación Y
Asia,Armenia,2015,femenino,1.0,2.0,3.0,Generación Y/Generación Z,Generación Y
Asia,Armenia,2015,masculino,1.0,1.0,2.0,Generación Y/Generación Z,Generación Y
Asia,Armenia,2016,femenino,0.0,1.0,1.0,Generación Z,Generación Y
Asia,Armenia,2016,masculino,1.0,4.0,5.0,Generación Z,Generación Y
Asia,Armenia,2017,femenino,3.0,0.0,3.0,Generación Z,Generación Y/Generación Z
Asia,Armenia,2017,masculino,0.0,1.0,1.0,Generación Z,Generación Y/Generación Z
Asia,Armenia,2018,masculino,0.0,3.0,3.0,Generación Z,Generación Y/Generación Z
